016-01-04 09:00:00 - INFO  - Rebalance at 2016-01-04

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539759999 security=000875.XSHE mode=OrderAmount: _amount=-800 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 5.81, amount:800, commission: 9.65

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539759999 security=000875.XSHE mode=OrderAmount: _amount=-800 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760000 security=000529.XSHE mode=OrderAmount: _amount=-600 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760000 security=000529.XSHE mode=OrderAmount: _amount=-600 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 7.34, amount:600, commission: 9.4

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760000 security=000529.XSHE mode=OrderAmount: _amount=-600 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760001 security=300189.XSHE mode=OrderAmount: _amount=-1000 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760001 security=300189.XSHE mode=OrderAmount: _amount=-1000 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 5.4, amount:1000, commission: 10.4

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760001 security=300189.XSHE mode=OrderAmount: _amount=-1000 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760002 security=000519.XSHE mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760002 security=000519.XSHE mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 10.51, amount:300, commission: 8.15

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760002 security=000519.XSHE mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760003 security=600655.XSHG mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760003 security=600655.XSHG mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 10.22, amount:500, commission: 10.11

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760003 security=600655.XSHG mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760004 security=600643.XSHG mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760004 security=600643.XSHG mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 9.57, amount:500, commission: 9.79

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760004 security=600643.XSHG mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760005 security=600149.XSHG mode=OrderAmount: _amount=-400 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760005 security=600149.XSHG mode=OrderAmount: _amount=-400 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 9.89, amount:400, commission: 8.96

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760005 security=600149.XSHG mode=OrderAmount: _amount=-400 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760006 security=002183.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760006 security=002183.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 26.63, amount:100, commission: 7.66

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760006 security=002183.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760007 security=002702.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760007 security=002702.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 16.31, amount:100, commission: 6.63

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760007 security=002702.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760008 security=000693.XSHE mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760008 security=000693.XSHE mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 10.29, amount:300, commission: 8.09

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760008 security=000693.XSHE mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760009 security=600839.XSHG mode=OrderAmount: _amount=-1200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760009 security=600839.XSHG mode=OrderAmount: _amount=-1200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 3.4, amount:1200, commission: 9.08

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760009 security=600839.XSHG mode=OrderAmount: _amount=-1200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760010 security=600613.XSHG mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760010 security=600613.XSHG mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 13.67, amount:300, commission: 9.1

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760010 security=600613.XSHG mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760011 security=600661.XSHG mode=OrderAmount: _amount=800 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760011 security=600661.XSHG mode=OrderAmount: _amount=800 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 29.2, amount:800, commission: 7.01

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760011 security=600661.XSHG mode=OrderAmount: _amount=800 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760012 security=000524.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760012 security=000524.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 12.04, amount:200, commission: 7.41

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760012 security=000524.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760013 security=300094.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760013 security=300094.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 14.45, amount:200, commission: 7.89

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760013 security=300094.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760014 security=600097.XSHG mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760014 security=600097.XSHG mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 13.03, amount:200, commission: 7.61

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760014 security=600097.XSHG mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760015 security=601989.XSHG mode=OrderAmount: _amount=-400 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760015 security=601989.XSHG mode=OrderAmount: _amount=-400 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 5.85, amount:400, commission: 7.34

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760015 security=601989.XSHG mode=OrderAmount: _amount=-400 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760016 security=600634.XSHG mode=OrderAmount: _amount=2000 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - WARNING - 已经涨停, 市价买单取消: MarginOrder(entrust_id=1539760016 security=600634.XSHG mode=OrderAmount: _amount=2000 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单取消完成：MarginOrder(entrust_id=1539760016 security=600634.XSHG mode=OrderAmount: _amount=2000 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760016 security=600634.XSHG mode=OrderAmount: _amount=2000 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760017 security=600259.XSHG mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760017 security=600259.XSHG mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 27.35, amount:100, commission: 7.74

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760017 security=600259.XSHG mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760018 security=600744.XSHG mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760018 security=600744.XSHG mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 5.75, amount:500, commission: 7.88

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760018 security=600744.XSHG mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760019 security=002069.XSHE mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760019 security=002069.XSHE mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 8.06, amount:300, commission: 7.42

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760019 security=002069.XSHE mode=OrderAmount: _amount=-300 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760020 security=603011.XSHG mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760020 security=603011.XSHG mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 14.46, amount:100, commission: 6.45

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760020 security=603011.XSHG mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760021 security=601877.XSHG mode=OrderAmount: _amount=1800 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760021 security=601877.XSHG mode=OrderAmount: _amount=1800 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 18.82, amount:1800, commission: 10.16

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760021 security=601877.XSHG mode=OrderAmount: _amount=1800 style=MarketOrderStyle side=long margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760022 security=002137.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760022 security=002137.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 13.02, amount:100, commission: 6.3

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760022 security=002137.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760023 security=300217.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760023 security=300217.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 13.72, amount:200, commission: 7.74

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760023 security=300217.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760024 security=002539.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760024 security=002539.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 14.42, amount:200, commission: 7.88

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760024 security=002539.XSHE mode=OrderAmount: _amount=-200 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760025 security=600408.XSHG mode=OrderAmount: _amount=-900 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760025 security=600408.XSHG mode=OrderAmount: _amount=-900 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 5.04, amount:900, commission: 9.54

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760025 security=600408.XSHG mode=OrderAmount: _amount=-900 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760026 security=300317.XSHE mode=OrderAmount: _amount=1200 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760026 security=300317.XSHE mode=OrderAmount: _amount=1200 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 18.98, amount:1200, commission: 6.83

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760026 security=300317.XSHE mode=OrderAmount: _amount=1200 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760027 security=000760.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760027 security=000760.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 11.54, amount:100, commission: 6.15

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760027 security=000760.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760028 security=002613.XSHE mode=OrderAmount: _amount=-400 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760028 security=002613.XSHE mode=OrderAmount: _amount=-400 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 7.72, amount:400, commission: 8.09

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760028 security=002613.XSHE mode=OrderAmount: _amount=-400 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760029 security=000677.XSHE mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - WARNING - 已经涨停, 市价买单取消: MarginOrder(entrust_id=1539760029 security=000677.XSHE mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单取消完成：MarginOrder(entrust_id=1539760029 security=000677.XSHE mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760029 security=000677.XSHE mode=OrderAmount: _amount=-500 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760030 security=600610.XSHG mode=OrderAmount: _amount=1700 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760030 security=600610.XSHG mode=OrderAmount: _amount=1700 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 15.93, amount:1700, commission: 8.12

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760030 security=600610.XSHG mode=OrderAmount: _amount=1700 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760031 security=002477.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760031 security=002477.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 12.17, amount:100, commission: 6.22

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760031 security=002477.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760032 security=002224.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760032 security=002224.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 14.88, amount:100, commission: 6.49

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760032 security=002224.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760033 security=601699.XSHG mode=OrderAmount: _amount=3800 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760033 security=601699.XSHG mode=OrderAmount: _amount=3800 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 6.51, amount:3800, commission: 7.42

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760033 security=601699.XSHG mode=OrderAmount: _amount=3800 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760034 security=600165.XSHG mode=OrderAmount: _amount=1300 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760034 security=600165.XSHG mode=OrderAmount: _amount=1300 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 14.43, amount:1300, commission: 5.63

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760034 security=600165.XSHG mode=OrderAmount: _amount=1300 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760035 security=600395.XSHG mode=OrderAmount: _amount=2500 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760035 security=600395.XSHG mode=OrderAmount: _amount=2500 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 7.73, amount:2500, commission: 5.8

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760035 security=600395.XSHG mode=OrderAmount: _amount=2500 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760036 security=002150.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760036 security=002150.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 10.02, amount:100, commission: 6.0

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760036 security=002150.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760037 security=000403.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - order MarginOrder(entrust_id=1539760037 security=000403.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=) trade price: 26.93, amount:100, commission: 7.69

2016-02-02 09:30:00 - INFO  - 订单已委托: MarginOrder(entrust_id=1539760037 security=000403.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

2016-02-02 09:30:00 - INFO  - 订单已提交: MarginOrder(entrust_id=1539760038 security=000716.XSHE mode=OrderAmount: _amount=-100 style=MarketOrderStyle side=short margin=True entrust_time=2016-02-02 09:30:00 error=)

